Database,Site,Lat,Lon,Alt,DiurnalRange,Isothermality,TempSeasonality,MaxTempWarmestMonth,MinTempColdestMonth,TempAnnualRange,MeanTempWettestQuarter,MeanTempDriestQuarter,MeanTempWarmestQuarter,MeanTempColdestQuarter,gridMAP,PrecipWettestMonth,PrecipDriestMonth,PrecipSeasonality,PrecipWettestQuarter,PrecipDriestQuarter,PrecipWarmestQuarter,PrecipColdestQuarter,gridElev,gridKoppen,gridCMI,gridNPP,gridPET,gridVPD,gridFCF,gridRSDS,gridHURS,gridCLT,gridSCD,gridGSL,gridSFCWind,gridGST,KoppenDesc,KoppenCode,newMAT,newMAP
GLOPNET,Pyankov_Tadjikistan_Tadjikistan_higher,38,74.5,4300,15.291666984558105,34.753787994384766,1048.53173828125,23.100000381469727,-20.899999618530273,44,10.266666412353516,-5.933333396911621,12.649999618530273,-13.050000190734863,71,14,1,67.661285400390625,33,4,32,5,3751,5,-568,2669,6858,2639,112,21454,5638,2638,240,59,3531,2810,"Arid, desert, cold",BWk,-4.40833,243.107
GLOPNET,Pyankov_Tadjikistan_Tadjikistan_highest,38.5,75,4750,14.574999809265137,35.63569641113281,956.511474609375,19.200000762939453,-21.700000762939453,40.900001525878906,7.400000095367432,-12.199999809265137,9.533333778381348,-13.783333778381348,94,17,1,72.2198257446289,45,3,45,4,3991,5,-395,3770,6472,2018,126,19524,6344,3294,273,89,2077,2788,"Arid, desert, cold",BWk,-5.26667,224.78400000000002
GLOPNET,Pyankov_Urals_Yekaterinburg,56.5,61.5,260,9.558333396911621,22.976762771606445,1197.3179931640625,24,-17.600000381469727,41.599998474121094,16.683332443237305,-10.366666793823242,16.683332443237305,-12.766667366027832,485,87,15,54.4339714050293,219,56,219,67,208,26,-128,8070,5804,4030,53,10243,6182,4641,181,175,4078,2863,"Cold, no dry season, warm summer",Dfb,2.38333,470.038
GLOPNET,Reichetal_Colorado,40.05,-105.6,3360,12.891666412353516,39.78909683227539,723.80035400390625,18.399999618530273,-14,32.400001525878906,-2.4000000953674316,1.0333333015441895,9.550000190734863,-7.633333206176758,654,74,38,18.811363220214844,206,133,168,147,3330,27,130,5012,7807,3071,128,18959,5193,3294,283,79,8472,2812,"Cold, no dry season, cold summer",Dfc,-1.5,959.0000000000002
GLOPNET,Reichetal_N_Carolina,35.5,-83.5,775,13.65000057220459,42.26006317138672,719.96368408203125,27.399999618530273,-4.900000095367432,32.29999923706055,3.450000047683716,12.233333587646484,20.016666412353516,2.2666666507720947,1572,161,96,12.155598640441895,428,338,407,400,897,15,473,15089,8883,5439,94,15783,6162,4298,0,339,2465,2851,"Temperate, no dry season, warm summer",Cfb,11.5667,1740.3960000000002
GLOPNET,Reichetal_New_Mexico,34,-107,1620,18.625,47.87917709350586,781.13397216796875,32.900001525878906,-6,38.900001525878906,21.866666793823242,8.25,22.58333396911621,3.3499999046325684,264,57,7,76.61869812011719,148,24,121,33,1688,5,-943,5822,12153,9821,90,20487,4568,2082,0,94,3132,2863,"Arid, desert, cold",BWk,13.475,272.092
GLOPNET,Reichetal_S_Carolina,33.33,-79.22,3,11.416666984558105,38.83219909667969,679.1265869140625,32,2.5999999046325684,29.399999618530273,25.78333282470703,13.383333206176758,26.066667556762695,9.350000381469727,1372,182,68,29.47822380065918,484,260,472,291,9,14,135,18196,10437,8918,NA,16514,5999,3343,0,365,2446,2919,"Temperate, no dry season, hot summer",Cfa,18.1667,1295.136
GLOPNET,Reichetal_Venezuela,1.93,-67.05,120,12.891667366027832,90.151519775390625,49.057376861572266,33.79999923706055,19.5,14.299999237060547,25.600000381469727,26.566665649414063,26.733333587646484,25.600000381469727,3445,417,196,24.83997917175293,1160,639,677,1160,97,1,1598,25419,11505,8796,NA,15782,7302,5922,0,365,811,2986,"Tropical, rainforest",Af,25.9917,3171.3489999999997
GLOPNET,Reichetal_Wisconsin,42.5,-90,275,11.524999618530273,27.838163375854492,1102.4713134765625,28,-13.399999618530273,41.400001525878906,20.83333396911621,-6.483333110809326,20.83333396911621,-6.483333110809326,877,108,29,38.89021301269531,311,102,311,102,307,25,-70,13135,8912,5875,78,14541,5822,4031,131,231,4512,2886,"Cold, no dry season, hot summer",Dfa,8.225,908.753
GLOPNET,Ricklefs_SE_Ontario,44.57,-76.32,167,9.791666030883789,24.47916603088379,1073.96484375,25.899999618530273,-14.100000381469727,40,8.90000057220459,-6.550000190734863,19.03333282470703,-7.349999904632568,949,102,62,14.64431381225586,277,198,240,212,122,26,-55,11750,7837,5010,68,13505,5992,4170,153,208,4333,2877,"Cold, no dry season, warm summer",Dfb,6.05833,882.783
GLOPNET,Schulze_Kapalga,-12.68,132.38,10,11.075000762939453,57.98429489135742,197.67349243164063,36,16.899999618530273,19.100000381469727,28.28333282470703,24.649999618530273,29.700000762939453,24.649999618530273,1552,372,0,110.8709945678711,1034,4,400,4,34,3,-367,19070,16347,16553,NA,21111,5536,3464,0,263,2609,3008,"Tropical, savannah",Aw,27.4833,1370.253
GLOPNET,Schulze_Katherine,-14.3,132.08,103,13.483333587646484,58.623191833496094,276.2807922363281,37.29999923706055,14.300000190734863,23,28.83333396911621,23.149999618530273,30.066667556762695,23.149999618530273,1015,262,1,115.36295318603516,679,6,299,6,177,3,-664,16187,16433,16558,NA,21445,5270,3060,0,230,2971,3002,"Tropical, savannah",Aw,26.725,1079.393
GLOPNET,Schulze_Kidman Springs,-16.12,130.92,88,14.116666793823242,55.57742691040039,368.96661376953125,38,12.600000381469727,25.399999618530273,29.633333206176758,21.96666717529297,30.833332061767578,21.96666717529297,730,176,0,112.17543029785156,472,5,216,5,98,6,-946,12194,16047,19293,NA,21758,4903,2618,0,168,2596,3025,"Arid, steppe, hot",BSh,27.0833,719.595
GLOPNET,Schulze_Melville Island,-11.77,130.87,5,9.508334159851074,60.179325103759766,157.74151611328125,33.70000076293945,17.899999618530273,15.80000114440918,27.58333396911621,24.58333396911621,28.53333282470703,24.58333396911621,1691,363,1,105.92723846435547,1071,13,443,13,89,3,-89,20990,15923,13518,NA,20567,6065,3443,0,320,2675,2995,"Tropical, savannah",Aw,27.275,1748.5829999999999
GLOPNET,Schulze_Mt_Sanford,-18,130.5,200,14.766666412353516,53.69696807861328,459.9819030761719,38.20000076293945,10.699999809265137,27.5,29.983333587646484,20,31.08333396911621,20,577,150,1,114.19237518310547,389,7,273,7,289,6,-1054,10603,16077,19417,NA,21909,4528,2192,0,123,2970,3027,"Arid, steppe, hot",BSh,26.1667,493.735
GLOPNET,Shipley_Sherbrooke,45.4,-71.8,170,10.875,26.204818725585938,1098.044677734375,25.299999237060547,-16.200000762939453,41.5,18.133333206176758,-7.816666603088379,18.133333206176758,-9.033333778381348,1049,124,54,23.647930145263672,341,182,341,202,215,26,378,10501,6437,4499,74,12737,6014,4554,161,191,2885,2870,"Cold, no dry season, warm summer",Dfb,4.525,1109.806
GLOPNET,Small1972_OTTAWA,45.32,-75.59,116,10.241666793823242,24.269351959228516,1146.7869873046875,26.200000762939453,-16,42.20000076293945,19.100000381469727,-7.983333110809326,19.100000381469727,-9.199999809265137,927,88,58,14.44942569732666,263,181,263,199,89,26,159,11077,7018,4983,70,13216,5934,4276,154,200,3303,2877,"Cold, no dry season, warm summer",Dfb,5.45833,898.283
GLOPNET,Sobrado&Medina_SanCarlos_bana,1.93,-67.05,120,12.891667366027832,90.151519775390625,49.057376861572266,33.79999923706055,19.5,14.299999237060547,25.600000381469727,26.566665649414063,26.733333587646484,25.600000381469727,3445,417,196,24.83997917175293,1160,639,677,1160,97,1,1598,25419,11505,8796,NA,15782,7302,5922,0,365,811,2986,"Tropical, rainforest",Af,25.9917,3171.3489999999997
GLOPNET,Sobrado_Charallave,11,-67.5,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6676,NA,10354,NA,21715,6957,3758,0,352,NA,2993,NA,NA,24.6167,916.8149999999999
GLOPNET,Specht_Rundel_Dark_Island_heath,-36.1,140.52,40,13.5,53.14960861206055,436.01153564453125,30.399999618530273,5,25.399999618530273,10.283332824707031,20.733333587646484,20.983333587646484,10.283332824707031,465,63,17,41.297515869140625,173,56,59,173,62,7,-762,7625,11286,8215,NA,17010,5528,3102,0,225,4363,2860,"Arid, steppe, cold",BSk,14.9917,467.138
GLOPNET,Specht_Rundel_Dark_Island_mallee,-36.1,140.52,40,13.5,53.14960861206055,436.01153564453125,30.399999618530273,5,25.399999618530273,10.283332824707031,20.733333587646484,20.983333587646484,10.283332824707031,465,63,17,41.297515869140625,173,56,59,173,62,7,-762,7625,11286,8215,NA,17010,5528,3102,0,225,4363,2860,"Arid, steppe, cold",BSk,14.9917,467.138
GLOPNET,Specht_Rundel_Mt_Lofty,-34.98,138.67,725,8.75,44.41624069213867,384.26043701171875,25.700000762939453,6,19.700000762939453,9.516666412353516,18.933334350585938,18.933334350585938,9.516666412353516,969,151,24,53.70149612426758,411,97,97,411,375,9,-394,11844,10222,7480,NA,18074,5645,2990,0,305,3202,2866,"Temperate, dry summer, warm summer",Csb,12,1188.4
GLOPNET,Tan_et_al_adinandra_trema_belukar,1.37,103.9,18,6.808333396911621,84.05352020263672,45.88151931762695,31.299999237060547,23.200000762939453,8.099998474121094,26.5,27.299999237060547,27.649999618530273,26.5,2330,307,158,23.8282527923584,793,479,524,793,12,1,593,23822,14145,12184,NA,17813,6552,5587,0,365,2133,3000,"Tropical, rainforest",Af,26.675,2146.365
GLOPNET,Terashima_Nepal,28.5,87,4250,15.366666793823242,49.73031234741211,595.0706787109375,16.5,-14.399999618530273,30.899999618530273,8.733333587646484,-4.2833333015441895,9.383333206176758,-5.166666507720947,388,54,10,41.02105712890625,149,52,132,79,4692,29,-273,6086,8777,3269,160,24367,4828,2701,199,154,4794,2804,"Polar, tundra",ET,-2.775,1015.461
GLOPNET,Tjoelker_Cedar_Creek,45.41,-93.21,300,11.966667175292969,26.30036735534668,1209.218994140625,27.899999618530273,-17.600000381469727,45.5,20.316665649414063,-9.533333778381348,20.316665649414063,-9.533333778381348,742,112,20,53.04485321044922,312,68,312,68,276,25,-62,11496,7555,5503,68,14062,5830,3948,149,212,3321,2886,"Cold, no dry season, hot summer",Dfa,6.31667,729.7379999999999
GLOPNET,Turner_&_Tan_Adinandra_Belukar,1.37,103.9,18,6.808333396911621,84.05352020263672,45.88151931762695,31.299999237060547,23.200000762939453,8.099998474121094,26.5,27.299999237060547,27.649999618530273,26.5,2330,307,158,23.8282527923584,793,479,524,793,12,1,593,23822,14145,12184,NA,17813,6552,5587,0,365,2133,3000,"Tropical, rainforest",Af,26.675,2146.365
GLOPNET,Turner_&_Tan_Beach_forest,1.37,103.9,18,6.808333396911621,84.05352020263672,45.88151931762695,31.299999237060547,23.200000762939453,8.099998474121094,26.5,27.299999237060547,27.649999618530273,26.5,2330,307,158,23.8282527923584,793,479,524,793,12,1,593,23822,14145,12184,NA,17813,6552,5587,0,365,2133,3000,"Tropical, rainforest",Af,26.675,2146.365
GLOPNET,Turner_&_Tan_Mangroves,1.37,103.9,18,6.808333396911621,84.05352020263672,45.88151931762695,31.299999237060547,23.200000762939453,8.099998474121094,26.5,27.299999237060547,27.649999618530273,26.5,2330,307,158,23.8282527923584,793,479,524,793,12,1,593,23822,14145,12184,NA,17813,6552,5587,0,365,2133,3000,"Tropical, rainforest",Af,26.675,2146.365
GLOPNET,Turner_&_Tan_Undegraded_secondary_forest,1.37,103.9,18,6.808333396911621,84.05352020263672,45.88151931762695,31.299999237060547,23.200000762939453,8.099998474121094,26.5,27.299999237060547,27.649999618530273,26.5,2330,307,158,23.8282527923584,793,479,524,793,12,1,593,23822,14145,12184,NA,17813,6552,5587,0,365,2133,3000,"Tropical, rainforest",Af,26.675,2146.365
GLOPNET,Veneklaas_W_Australia,-31.5,115.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11060,NA,9491,NA,19552,5622,2197,0,306,NA,2911,NA,NA,18.25,690.015
GLOPNET,Villar_Andaluc a_mesic,37,-6,8,11.316666603088379,44.20573043823242,516.49603271484375,32,6.400000095367432,25.600000381469727,12.816666603088379,24.316665649414063,24.683332443237305,11.949999809265137,556,100,1,69.571685791015625,267,20,23,242,4,8,-634,9817,11389,10351,NA,18370,5530,2233,0,260,2657,2891,"Temperate, dry summer, hot summer",Csa,17.1667,608.7900000000001
GLOPNET,Villar_Andaluc a_xeric,37,-6,8,11.316666603088379,44.20573043823242,516.49603271484375,32,6.400000095367432,25.600000381469727,12.816666603088379,24.316665649414063,24.683332443237305,11.949999809265137,556,100,1,69.571685791015625,267,20,23,242,4,8,-634,9817,11389,10351,NA,18370,5530,2233,0,260,2657,2891,"Temperate, dry summer, hot summer",Csa,17.1667,608.7900000000001
GLOPNET,Villar_California_chaparral,37.4,-122.25,150,11.133333206176758,55.94639587402344,343.55316162109375,24,4.099999904632568,19.899999618530273,10.300000190734863,17.5,17.883333206176758,9.433333396911621,592,120,2,90.4130630493164,311,9,12,310,132,9,-234,12545,9130,5780,NA,18119,6434,3037,0,286,1341,2862,"Temperate, dry summer, warm summer",Csb,14.05,635.5740000000001
GLOPNET,Villar_California_forest,36.5,-122,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10520,NA,4490,NA,18923,6912,2830,0,365,NA,2858,NA,NA,12.325,1019.7800000000001
GLOPNET,Villar_Canary_Is_lauriphyll,28,-17,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4964,NA,9318,NA,21126,6074,1474,0,311,NA,2930,NA,NA,16.6417,394.39099999999996
GLOPNET,Villar_Canary_Is_xeric,28,-17,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4964,NA,9318,NA,21126,6074,1474,0,311,NA,2930,NA,NA,16.6417,394.39099999999996
GLOPNET,Villar_Chihuahua,28,-106,1435,17.59166717529297,52.66965866088867,555.5850830078125,34.20000076293945,0.800000011920929,33.400001525878906,23.049999237060547,15.016666412353516,24.366666793823242,10.783332824707031,428,114,4,113.34872436523438,306,17,253,23,1524,7,-1071,6874,13927,12083,NA,21736,4595,2348,0,80,3505,2940,"Arid, steppe, cold",BSk,18.1583,348.746
GLOPNET,Villar_Devon_Is_Canada,75,-84,368,6.5916666984558105,15.96045207977295,1316.98193359375,5.900000095367432,-35.400001525878906,41.30000305175781,-0.3500000238418579,-30.933334350585938,0.9833333492279053,-30.933334350585938,230,44,4,74.39018249511719,113,12,109,12,374,29,118,1174,2709,1073,34,8886,6119,3667,365,NA,2748,NA,"Polar, tundra",ET,-16.1167,168.123
GLOPNET,Villar_N_Carolina_forest,35,-80,775,12.966666221618652,39.05622100830078,765.45098876953125,32.400001525878906,-0.800000011920929,33.20000076293945,25.233333587646484,11.333333015441895,25.233333587646484,6.2833333015441895,1190,135,70,18.239463806152344,361,250,361,289,106,14,-15,16018,9816,8665,NA,15815,5731,3413,0,365,2478,2897,"Temperate, no dry season, hot summer",Cfa,15.9,1205.905
GLOPNET,Villar_Tierra_del_Fuego,-55,-70,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1701,10099,5202,3213,NA,8578,6426,5740,0,365,5043,2784,NA,NA,4.33333,787.0980000000001
GLOPNET,Villar_Toronto,44,-80,116,9.766666412353516,26.11408233642578,1014.0262451171875,25.200000762939453,-12.199999809265137,37.400001525878906,17.516666412353516,-6.199999809265137,18.016666412353516,-6.683333396911621,858,85,52,16.959449768066406,246,165,244,173,349,26,47,11496,6948,4930,79,13632,5954,4233,151,205,2667,2872,"Cold, no dry season, warm summer",Dfb,6.75833,792.1680000000001
GLOPNET,Williams et al_LosTuxtlas2,18,-93.5,340,10.566666603088379,60.03788375854492,233.55291748046875,35.599998474121094,18,17.599998474121094,27.266666412353516,27.69999885559082,28.616666793823242,23,2101,361,46,58.815433502197266,930,167,489,386,20,2,81,21224,14535,12505,NA,18192,6340,3726,0,365,2781,2993,"Tropical, monsoon",Am,24.6,4725.2
GLOPNET,Williams_Linera_Mexico,20,-97.5,1389,9.333333015441895,56.56565475463867,240.42575073242188,26.899999618530273,10.399999618530273,16.5,20.78333282470703,18.149999618530273,21.46666717529297,15.716667175292969,2036,379,65,64.60371398925781,933,208,655,230,1133,14,1248,22138,9454,6929,NA,15561,7001,5079,0,365,804,2929,"Temperate, no dry season, hot summer",Cfa,15.7667,1837.114
GLOPNET,Wright_Oz_syd_hiP,-33.86,151.21,39,8.233333587646484,45.4880256652832,365.1732482910156,26.100000381469727,8,18.100000381469727,21.899999618530273,13.616666793823242,21.983333587646484,12.949999809265137,1244,151,69,25.991134643554688,415,226,344,270,32,14,-129,15191,10226,8441,NA,16978,5875,2928,0,365,2876,2909,"Temperate, no dry season, hot summer",Cfa,17.5167,1148.1970000000001
GLOPNET,Wright_Oz_syd_loP,-33.86,151.21,39,8.233333587646484,45.4880256652832,365.1732482910156,26.100000381469727,8,18.100000381469727,21.899999618530273,13.616666793823242,21.983333587646484,12.949999809265137,1244,151,69,25.991134643554688,415,226,344,270,32,14,-129,15191,10226,8441,NA,16978,5875,2928,0,365,2876,2909,"Temperate, no dry season, hot summer",Cfa,17.5167,1148.1970000000001
GLOPNET,Wright_Oz_wnsw_hiP,-33.84,145.88,223,13.916666030883789,45.92959213256836,609.6142578125,33.5,3.200000047683716,30.299999237060547,13.583333015441895,22.200000762939453,24.983333587646484,9.966666221618652,422,43,29,13.382101058959961,116,94,106,101,152,7,-920,6756,12417,10316,NA,18786,5249,2510,0,151,3786,2866,"Arid, steppe, cold",BSk,17.1,411.80699999999996
GLOPNET,Wright_Oz_wnsw_loP,-33.84,145.88,223,13.916666030883789,45.92959213256836,609.6142578125,33.5,3.200000047683716,30.299999237060547,13.583333015441895,22.200000762939453,24.983333587646484,9.966666221618652,422,43,29,13.382101058959961,116,94,106,101,152,7,-920,6756,12417,10316,NA,18786,5249,2510,0,151,3786,2866,"Arid, steppe, cold",BSk,17.1,411.80699999999996
GLOPNET,Zotz_Fortuna_Panama,9,-82,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,25419,NA,11364,NA,16442,6500,5617,0,365,NA,2986,NA,NA,22.5583,2875.1980000000003
Hawaiian Leaf Traits Database,Hahaione Valley,21.31,-157.79,380,7.741666316986084,64.513885498046875,142.27786254882813,28.899999618530273,16.899999618530273,12,22.183332443237305,23.75,24.78333282470703,21.350000381469727,1542,255,27,62.57079315185547,694,113,287,561,223,3,-669,13655,14348,9776,NA,21603,6482,2179,0,365,2990,2960,"Tropical, savannah",Aw,21.99683282470703,1542
Hawaiian Leaf Traits Database,Hahaione Valley Tantalus,21.31,-157.79,526,7.741666316986084,64.513885498046875,142.27786254882813,28.899999618530273,16.899999618530273,12,22.183332443237305,23.75,24.78333282470703,21.350000381469727,1542,255,27,62.57079315185547,694,113,287,561,223,3,-669,13655,14348,9776,NA,21603,6482,2179,0,365,2990,2960,"Tropical, savannah",Aw,20.974832824707033,1542
Hawaiian Leaf Traits Database,St Louis Heights,21.31,-157.79,175,7.741666316986084,64.513885498046875,142.27786254882813,28.899999618530273,16.899999618530273,12,22.183332443237305,23.75,24.78333282470703,21.350000381469727,1542,255,27,62.57079315185547,694,113,287,561,223,3,-669,13655,14348,9776,NA,21603,6482,2179,0,365,2990,2960,"Tropical, savannah",Aw,23.43183282470703,1542
Hawaiian Leaf Traits Database,Tantalus,21.31,-157.79,430,7.741666316986084,64.513885498046875,142.27786254882813,28.899999618530273,16.899999618530273,12,22.183332443237305,23.75,24.78333282470703,21.350000381469727,1542,255,27,62.57079315185547,694,113,287,561,223,3,-669,13655,14348,9776,NA,21603,6482,2179,0,365,2990,2960,"Tropical, savannah",Aw,21.64683282470703,1542
Hawaiian Leaf Traits Database,Wiliwilinui,21.31,-157.79,670,7.741666316986084,64.513885498046875,142.27786254882813,28.899999618530273,16.899999618530273,12,22.183332443237305,23.75,24.78333282470703,21.350000381469727,1542,255,27,62.57079315185547,694,113,287,561,223,3,-669,13655,14348,9776,NA,21603,6482,2179,0,365,2990,2960,"Tropical, savannah",Aw,19.96683282470703,1542
Neotropical Plant Traits Database,"Barro Colorado Island, Panama",9.166667,-79.85,NA,5.675000190734863,73.70130920410156,65.34728240966797,30.299999237060547,22.600000381469727,7.69999885559082,25.850000381469727,26.516666412353516,27.316667556762695,25.71666717529297,2496,393,15,66.20152282714844,1007,86,464,462,65,2,1154,25601,13520,10417,NA,16675,6871,5401,0,365,3034,2990,"Tropical, monsoon",Am,24.6,4725
Neotropical Plant Traits Database,"Fort Sherman canopy crane, Panama (Atlantic Coast)",9.28333333333333,-79.9666666666667,NA,5.75,76.66666412353516,55.452667236328125,29.899999618530273,22.399999618530273,7.5,25.700000762939453,26.150001525878906,26.899999618530273,25.516666412353516,2370,444,22,68.52311706542969,1000,84,292,635,120,2,1571,25733,12867,10714,NA,16871,6845,5310,0,365,1642,2993,"Tropical, monsoon",Am,26.2,3057
Neotropical Plant Traits Database,"La Chonta Forest, Bolivia",-15.75,-63,NA,10.308333396911621,64.02691650390625,154.4068603515625,33,16.899999618530273,16.100000381469727,26.66666603088379,23.71666717529297,27.25,23.5,1142,187,26,62.312591552734375,515,104,381,124,218,3,-113,17714,12326,11167,NA,17307,6340,4392,0,349,1524,2975,"Tropical, savannah",Aw,24.8,1517
Neotropical Plant Traits Database,"Los Tuxtlas Tropical RainforestReserve, Mexico",18,-93.5,NA,10.566666603088379,60.03788375854492,233.55291748046875,35.599998474121094,18,17.599998474121094,27.266666412353516,27.69999885559082,28.616666793823242,23,2101,361,46,58.815433502197266,930,167,489,386,20,2,81,21224,14535,12505,NA,18192,6340,3726,0,365,2781,2993,"Tropical, monsoon",Am,24.6,4725
Neotropical Plant Traits Database,"Parque Natural Metropolitano canopy crane, Panama (Pacific Coast)",8.98333333333333,-79.55,NA,6.808333873748779,77.36742401123047,65.23124694824219,31.600000381469727,22.799999237060547,8.80000114440918,26.399999618530273,27.28333282470703,27.950000762939453,26.366666793823242,2110,516,16,87.52481842041016,1124,79,203,1105,17,3,421,22889,13742,11091,NA,17686,6727,5220,0,365,2114,2993,"Tropical, savannah",Aw,25.8,1778
Panama Traits Database,BCIBALA CINCO,9.16666666666667,-79.85,140,5.75,73.71793365478516,66.51497650146484,30.100000381469727,22.299999237060547,7.80000114440918,25.549999237060547,26.266666412353516,27.066665649414063,25.433334350585938,2213,329,15,62.96686553955078,861,78,393,677,123,2,1154,25601,13520,10417,NA,16675,6871,5401,0,365,3034,2990,"Tropical, monsoon",Am,26.014333206176758,2620
Panama Traits Database,BCIBALA DOS,9.16666666666667,-79.85,140,5.75,73.71793365478516,66.51497650146484,30.100000381469727,22.299999237060547,7.80000114440918,25.549999237060547,26.266666412353516,27.066665649414063,25.433334350585938,2213,329,15,62.96686553955078,861,78,393,677,123,2,1154,25601,13520,10417,NA,16675,6871,5401,0,365,3034,2990,"Tropical, monsoon",Am,26.014333206176758,2620
Panama Traits Database,BCIBALA OCHO,9.16666666666667,-79.85,140,5.75,73.71793365478516,66.51497650146484,30.100000381469727,22.299999237060547,7.80000114440918,25.549999237060547,26.266666412353516,27.066665649414063,25.433334350585938,2213,329,15,62.96686553955078,861,78,393,677,123,2,1154,25601,13520,10417,NA,16675,6871,5401,0,365,3034,2990,"Tropical, monsoon",Am,26.014333206176758,2620
Panama Traits Database,BCIBALA QUATRO,9.16666666666667,-79.85,140,5.75,73.71793365478516,66.51497650146484,30.100000381469727,22.299999237060547,7.80000114440918,25.549999237060547,26.266666412353516,27.066665649414063,25.433334350585938,2213,329,15,62.96686553955078,861,78,393,677,123,2,1154,25601,13520,10417,NA,16675,6871,5401,0,365,3034,2990,"Tropical, monsoon",Am,26.014333206176758,2620
Panama Traits Database,BCIBALA SEIS,9.16666666666667,-79.85,140,5.75,73.71793365478516,66.51497650146484,30.100000381469727,22.299999237060547,7.80000114440918,25.549999237060547,26.266666412353516,27.066665649414063,25.433334350585938,2213,329,15,62.96686553955078,861,78,393,677,123,2,1154,25601,13520,10417,NA,16675,6871,5401,0,365,3034,2990,"Tropical, monsoon",Am,26.014333206176758,2620
Panama Traits Database,BCIBALA SIETE,9.16666666666667,-79.85,140,5.75,73.71793365478516,66.51497650146484,30.100000381469727,22.299999237060547,7.80000114440918,25.549999237060547,26.266666412353516,27.066665649414063,25.433334350585938,2213,329,15,62.96686553955078,861,78,393,677,123,2,1154,25601,13520,10417,NA,16675,6871,5401,0,365,3034,2990,"Tropical, monsoon",Am,26.014333206176758,2620
Panama Traits Database,BCIBALA TRES,9.16666666666667,-79.85,140,5.75,73.71793365478516,66.51497650146484,30.100000381469727,22.299999237060547,7.80000114440918,25.549999237060547,26.266666412353516,27.066665649414063,25.433334350585938,2213,329,15,62.96686553955078,861,78,393,677,123,2,1154,25601,13520,10417,NA,16675,6871,5401,0,365,3034,2990,"Tropical, monsoon",Am,26.014333206176758,2620
Panama Traits Database,BCIBALA UNO,9.16666666666667,-79.85,140,5.75,73.71793365478516,66.51497650146484,30.100000381469727,22.299999237060547,7.80000114440918,25.549999237060547,26.266666412353516,27.066665649414063,25.433334350585938,2213,329,15,62.96686553955078,861,78,393,677,123,2,1154,25601,13520,10417,NA,16675,6871,5401,0,365,3034,2990,"Tropical, monsoon",Am,26.014333206176758,2620
Panama Traits Database,METESTE,8.98333333333333,-79.55,60,6.808333873748779,77.36742401123047,65.23124694824219,31.600000381469727,22.799999237060547,8.80000114440918,26.399999618530273,27.28333282470703,27.950000762939453,26.366666793823242,2110,516,16,87.52481842041016,1124,79,203,1105,17,3,421,22889,13742,11091,NA,17686,6727,5220,0,365,2114,2993,"Tropical, savannah",Aw,26.736500381469728,1850
Panama Traits Database,METNORTE,8.98333333333333,-79.55,60,6.808333873748779,77.36742401123047,65.23124694824219,31.600000381469727,22.799999237060547,8.80000114440918,26.399999618530273,27.28333282470703,27.950000762939453,26.366666793823242,2110,516,16,87.52481842041016,1124,79,203,1105,17,3,421,22889,13742,11091,NA,17686,6727,5220,0,365,2114,2993,"Tropical, savannah",Aw,26.736500381469728,1850
Panama Traits Database,METOESTE,8.98333333333333,-79.55,60,6.808333873748779,77.36742401123047,65.23124694824219,31.600000381469727,22.799999237060547,8.80000114440918,26.399999618530273,27.28333282470703,27.950000762939453,26.366666793823242,2110,516,16,87.52481842041016,1124,79,203,1105,17,3,421,22889,13742,11091,NA,17686,6727,5220,0,365,2114,2993,"Tropical, savannah",Aw,26.736500381469728,1850
Panama Traits Database,METSUR,8.98333333333333,-79.55,60,6.808333873748779,77.36742401123047,65.23124694824219,31.600000381469727,22.799999237060547,8.80000114440918,26.399999618530273,27.28333282470703,27.950000762939453,26.366666793823242,2110,516,16,87.52481842041016,1124,79,203,1105,17,3,421,22889,13742,11091,NA,17686,6727,5220,0,365,2114,2993,"Tropical, savannah",Aw,26.736500381469728,1850
Panama Traits Database,SANLOBALA DOS,9.28333333333333,-79.9666666666667,140,5.75,76.66666412353516,55.452667236328125,29.899999618530273,22.399999618530273,7.5,25.700000762939453,26.150001525878906,26.899999618530273,25.516666412353516,2370,444,22,68.52311706542969,1000,84,292,635,120,2,1571,25733,12867,10714,NA,16871,6845,5310,0,365,1642,2993,"Tropical, monsoon",Am,25.985,3020
