Site,Family,Genus,Species,ID,PW,LA,LMA,DepEnv,Common/Rare,Spec #,Notes 1,Notes 2,Notes 3,Notes 4,Margin,Lobation,Size Type,Primary Venation,Normalized Area,LOGAREA
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,Rhus nigricans,1.28,687.9,116.9,Lake,,9927,,,,,,,,,6.879,0.837525309
Bonanza,Anacardiaceae,Rhus,Rhus nigricans,Rhus nigricans,0.83,324.2,112,Lake,,10088,,,,,,,,,3.242,0.510813011
Bonanza,Salicaceae,Salix,Salix cockerelli,Salix cockerelli,0.91,1364,69.4,Lake,,9588,,,,,,,,,13.64,1.13481437
Bonanza,Salicaceae,Salix,Salix cockerelli,Salix cockerelli,1.18,958.9,96.8,Lake,,9589,,,,,,,,,9.589,0.981773319
Bonanza,Salicaceae,Salix,Salix cockerelli,Salix cockerelli,1.97,3098.2,91.5,Lake,,9604,,,,,,,,,30.982,1.49110945
Bonanza,Salicaceae,Salix,Salix cockerelli,Salix cockerelli,0.69,213.5,114,Lake,,10063,,,,,,,,,2.135,0.329397879
Bonanza,Salicaceae,Salix,Salix cockerelli,Salix cockerelli,0.95,689.2,93.1,Lake,,10065,,,,,,,,,6.892,0.838345269
Bonanza,Salicaceae,Salix,Salix cockerelli,Salix cockerelli,1.42,1171.2,103.3,Lake,,15049,,,,,,,,,11.712,1.068631064
Bonanza,Styracaceae,Styrax,Styrax transversa,Styrax transversa,0.58,332.7,84.3,Lake,,9667,,,,,,,,,3.327,0.522052801
Bonanza,Styracaceae,Styrax,Styrax transversa,Styrax transversa,0.66,714.2,69.5,Lake,,9668,,,,,,,,,7.142,0.853819846
Bonanza,Styracaceae,Styrax,Styrax transversa,Styrax transversa,0.51,457.4,67.7,Lake,,9670,,,,,,,,,4.574,0.66029616
Bonanza,Styracaceae,Styrax,Styrax transversa,Styrax transversa,0.81,1289.2,64.9,Lake,,9672,,,,,,,,,12.892,1.110320297
Bonanza,Myrtaceae,Syzygioides,Syzygioides americana,Syzygioides americana,2.04,961.1,146.9,Lake,,9607,,,,,,,,,9.611,0.982768577
Bonanza,Myrtaceae,Syzygioides,Syzygioides americana,Syzygioides americana,1.35,621.8,126.6,Lake,,10072,,,,,,,,,6.218,0.793650718
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.2051,54.91,75.8,Crevasse splay,,Burke 97288,Figure 1 from Plate 80 in Miller (2007),WP 17,,,,,,,54.91,1.739651444
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1752,37.83,77.5,Crevasse splay,,DMNH 18970,Figure 3 from Plate 80 in Miller (2007),WP 17,,,,,,,37.83,1.577836341
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1343,16.09,87.7,Crevasse splay,,DMNH 25979,,WP 17,,,,,,,16.09,1.206556044
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1571,11.51,112.3,Crevasse splay,,DMNH 25985,left leaf,WP 17,,,,,,,11.51,1.061075324
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1081,6.05,107.9,Crevasse splay,,DMNH 25985,middle leaf,WP 17,,,,,,,6.05,0.781755375
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.164,11.49,116.2,Crevasse splay,,DMNH 25985,right leaf,WP 17,,,,,,,11.49,1.060320029
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.049,20.67,36.9,Crevasse splay,,DMNH 26002,,WP 17,,,,,,,20.67,1.315340477
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1496,24.89,80.6,Crevasse splay,,DMNH 30071,right leaf,WP 17,,,,,,,24.89,1.396024897
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1325,24.46,74,Crevasse splay,,DMNH 30069,,WP 17,,,,,,,24.46,1.388456453
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1519,18.32,91.7,Crevasse splay,,DMNH 30075,,WP 17,,,,,,,18.32,1.262925469
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1461,12.18,104,Crevasse splay,,DMNH 30068,,WP 17,,,,,,,12.18,1.085647288
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1647,15.95,102.8,Crevasse splay,,DMNH 30073,top leaf,WP 17,,,,,,,15.95,1.202760687
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.191,32.28,88,Crevasse splay,,DMNH 30074,right leaf,WP 17,,,,,,,32.28,1.508933526
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.139,50.5,58.2,Crevasse splay,,DMNH 30066,top leaf,WP 17,,,,,,,50.5,1.703291378
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1621,22.21,89.5,Crevasse splay,,DMNH 30067,bottom leaf,WP 17,,,,,,,22.21,1.346548559
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1103,10.33,89.4,Crevasse splay,,USNM 539703,,WP 17,,,,,,,10.33,1.014100322
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.0922,9.23,81.3,Crevasse splay,,USNM 539704,,WP 17,,,,,,,9.23,0.965201701
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1101,36.85,54.9,Crevasse splay,,YPM 167587,,WP 17,,,,,,,36.85,1.566437492
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.1124,9.89,92.2,Crevasse splay,,YPM 160809a,,WP 17,,,,,,,9.89,0.995196292
Winthrop,,Monimiophyllum,glandulosum,Monimiophyllum glandulosum,0.087,19.73,58.2,Crevasse splay,,YPM 160876,,WP 17,,,,,,,19.73,1.295127085
Winthrop,,Menispermites,diminutiva,Menispermites diminutiva,0.1528,68.94,55.5,Crevasse splay,,DMNH 18967,Figure 1 from Plate 134 in Miller (2007),WP 20,,,,,,,68.94,1.838471279
Winthrop,,Menispermites,diminutiva,Menispermites diminutiva,0.1687,41.41,72.7,Crevasse splay,,DMNH 25999,,WP 20,,,,,,,41.41,1.617105231
Winthrop,,Menispermites,diminutiva,Menispermites diminutiva,0.1225,49.37,53.3,Crevasse splay,,DMNH 25964,Figure 2 from Plate 134 in Miller (2007),WP 20,,,,,,,49.37,1.693463127
Winthrop,,Menispermites,diminutiva,Menispermites diminutiva,0.0726,35.69,40.4,Crevasse splay,,DMNH 30072,,WP 20,,,,,,,35.69,1.552546548
Winthrop,,Menispermites,diminutiva,Menispermites diminutiva,0.2349,72.16,75.8,Crevasse splay,,DMNH 30076,photo #1,WP 20,,,,,,,72.16,1.858296525
Winthrop,,Menispermites,diminutiva,Menispermites diminutiva,0.0836,47.77,40.3,Crevasse splay,,DMNH 30077,photo #2,WP 20,,,,,,,47.77,1.679155241
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0689,12.09,58.7,Crevasse splay,,DMNH 18963,Figure 4 from Plate 94 in Miller (2007),WP 21,,,,,,,12.09,1.082426301
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0767,25.55,47.9,Crevasse splay,,YPM 160917,Figure 8 from Plate 94 in Miller (2007),WP 22,,,,,,,25.55,1.407390904
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0859,16.69,61.5,Crevasse splay,,YPM 160946,Figure 1 from Plate 93 in Miller (2007),WP 23,,,,,,,16.69,1.222456337
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.137,39.93,62.9,Crevasse splay,,YPM 160916a&b,Figure 3 from Plate 94 in Miller (2007),WP 23,,,,,,,39.93,1.60129931
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0816,42.26,41.4,Crevasse splay,,Burke 97300,Figure 5 from Plate 94 in Miller (2007),WP 23,,,,,,,42.26,1.625929493
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0816,37.87,43.2,Crevasse splay,,DMNH 26017,Figure 6 from Plate 94 in Miller (2007),WP 23,,,,,,,37.87,1.578295305
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0429,11.7,41.4,Crevasse splay,,YPM 160915a,Figure 7 from Plate 94 in Miller (2007),WP 23,,,,,,,11.7,1.068185862
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0612,28.91,38.5,Crevasse splay,,YPM 160914b,Figure 9 from Plate 94 in Miller (2007),WP 23,,,,,,,28.91,1.461048092
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0674,27.7,42.1,Crevasse splay,,YPM 160918,Figure 10 from Plate 94 in Miller (2007),WP 23,,,,,,,27.7,1.442479769
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.113,27.08,63,Crevasse splay,,DMNH 30070,left leaf,WP 23,,,,,,,27.08,1.43264866
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0946,28.98,53.6,Crevasse splay,,DMNH 18962,,WP 23,,,,,,,28.98,1.462098381
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0949,64.03,39.7,Crevasse splay,,DMNH 26006,,WP 23,,,,,,,64.03,1.806383502
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0903,27.28,52.9,Crevasse splay,,DMNH 23239,,WP 23,,,,,,,27.28,1.435844366
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.0551,12.55,48.8,Crevasse splay,,YPM 160737a,,WP 23,,,,,,,12.55,1.098643726
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.1436,67.25,53.4,Crevasse splay,,YPM 167589,,WP 23,,,,,,,67.25,1.827692289
Winthrop,,Araliaephyllum,apiculatum,Araliaephyllum apiculatum,0.1489,33.26,71.9,Crevasse splay,,DMNH 18972,Figure 3 from Plate 105 in Miller (2007),WP 26,,,,,,,33.26,1.521922245
Winthrop,,Araliaephyllum,apiculatum,Araliaephyllum apiculatum,0.2404,50.04,88.7,Crevasse splay,,DMNH 18974,,WP 26,,,,,,,50.04,1.699317301
Winthrop,,Araliaephyllum,apiculatum,Araliaephyllum apiculatum,0.1674,21.05,93.6,Crevasse splay,,DMNH 30064,,WP 26,,,,,,,21.05,1.3232521
Winthrop,,Araliaephyllum,apiculatum,Araliaephyllum apiculatum,0.2184,61.02,76.4,Crevasse splay,,DMNH 30065,,WP 26,,,,,,,61.02,1.785472203
Winthrop,,Araliaephyllum,apiculatum,Araliaephyllum apiculatum,0.2285,57.56,80.9,Crevasse splay,,YPM 32221,,WP 26,,,,,,,57.56,1.760120785
Winthrop,,Ptarmigania,cordata,Ptarmigania cordata,0.1767,19.41,100.7,Crevasse splay,,YPM 160940a,Figure 1 from Plate 143 in Miller (2007),WP 28,,,,,,,19.41,1.288025535
Winthrop,,Ptarmigania,cordata,Ptarmigania cordata,0.1389,46.62,59.9,Crevasse splay,,DMNH 30063,,WP 28,,,,,,,46.62,1.668572269
Winthrop,,Ptarmigania,cordata,Ptarmigania cordata,0.1134,28.39,62,Crevasse splay,,USNM 539705,,WP 28,,,,,,,28.39,1.453165393
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0558,14.84,46.2,Crevasse splay,,YPM 160972,Figure 1 from Plate 115 in Miller (2007); second-to-bottom right lateral leaflet,WP 32,,,,,,,14.84,1.171433901
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0558,8.17,58.1,Crevasse splay,,YPM 160972,Figure 1 from Plate 115 in Miller (2007); bottom right lateral leaflet,WP 32,,,,,,,8.17,0.912222057
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.2156,22.8,110.2,Crevasse splay,,YPM 160879,Figure 2 from Plate 115 in Miller (2007),WP 32,,,,,,,22.8,1.357934847
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0499,5.5,62,Crevasse splay,,DMNH 18982,Figure 5 from Plate 115 in Miller (2007); left lateral leaflet,WP 32,,,,,,,5.5,0.740362689
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0432,4.36,60.7,Crevasse splay,,DMNH 18982,Figure 5 from Plate 115 in Miller (2007); right lateral leaflet,WP 32,,,,,,,4.36,0.639486489
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0397,6.54,48.7,Crevasse splay,,YPM 160883a,Figure 7 from Plate 115 in Miller (2007); right lateral leaflet,WP 32,,,,,,,6.54,0.815577748
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0774,31.23,44.7,Crevasse splay,,DMNH 26008,Figure 8 from Plate 115 in Miller (2007); terminal leaflet,WP 32,,,,,,,31.23,1.494571984
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0514,9.12,52.3,Crevasse splay,,DMNH 26008,Figure 8 from Plate 115 in Miller (2007); left lateral leaflet,WP 32,,,,,,,9.12,0.959994838
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0742,20.39,50.9,Crevasse splay,,YPM 1608882a,Figure 10 from Plate 115 in Miller (2007); terminal leaflet,WP 32,,,,,,,20.39,1.309417226
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0551,5.96,64.9,Crevasse splay,,YPM 1608882a,Figure 10 from Plate 115 in Miller (2007); right lateral leaflet,WP 32,,,,,,,5.96,0.77524626
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0662,19.55,47.4,Crevasse splay,,YPM 160881a,Figure 11 from Plate 115 in Miller (2007); terminal leaflet,WP 32,,,,,,,19.55,1.291146762
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0907,7.71,86.1,Crevasse splay,,YPM 160881a,Figure 11 from Plate 115 in Miller (2007); right lateral leaflet,WP 32,,,,,,,7.71,0.887054378
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.1053,18.86,68.5,Crevasse splay,,YPM 160887a,Figure 1 from Plate 130 in Miller (2007); terminal leaflet,WP 32,,,,,,,18.86,1.275541688
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0792,6.44,83.1,Crevasse splay,,DMNH 18985,,WP 32,,,,,,,6.44,0.808885867
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0568,5.17,70.1,Crevasse splay,,DMNH 25961,,WP 32,,,,,,,5.17,0.713490543
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0732,9.02,68.8,Crevasse splay,,DMNH 18991,terminal leaflet,WP 32,,,,,,,9.02,0.955206538
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0881,9.06,79.1,Crevasse splay,,DMNH 18991,lateral leaflet,WP 32,,,,,,,9.06,0.957128198
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0431,8.5,47,Crevasse splay,,DMNH 30060,,WP 32,,,,,,,8.5,0.929418926
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0354,3.69,55.6,Crevasse splay,,YPM 78439a,,WP 32,,,,,,,3.69,0.567026366
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0628,10.75,57.2,Crevasse splay,,YPM 167593,terminal leaflet,WP 32,,,,,,,10.75,1.031408464
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0602,2.9,91.4,Crevasse splay,,YPM 167593,left lateral leaflet,WP 32,,,,,,,2.9,0.462397998
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0567,23.34,39.4,Crevasse splay,,YPM 160876,,WP 32,,,,,,,23.34,1.368100852
Winthrop,,Sapindopsis,belviderensis,Sapindopsis belviderensis,0.0566,6.51,64,Crevasse splay,,YPM 78564,,WP 32,,,,,,,6.51,0.813580989
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.1574,42.79,68.1,Crevasse splay,,YPM 160926,Figure 2 from Plate 94 in Miller (2007),WP 39,,,,,,,42.79,1.631342286
Winthrop,,Methowia,polymorpha,Methowia polymorpha,0.098,35.07,51.2,Crevasse splay,,DMNH 25975,Figure 11 from Plate 94 in Miller (2007),WP 39,,,,,,,35.07,1.544935766
Winthrop,,Crednaria,gabatula,Crednaria gabatula,0.0398,3.5,62,Crevasse splay,,YPM 160913c,Figure 1 from Plate 111 in Miller (2007),WP 41,,,,,,,3.5,0.544068044
Winthrop,,Crednaria,gabatula,Crednaria gabatula,0.0363,5.84,47.5,Crevasse splay,,YPM 160933a,Figure 2 from Plate 111 in Miller (2007),WP 41,,,,,,,5.84,0.766412847
Winthrop,,Crednaria,gabatula,Crednaria gabatula,0.0566,7.79,59.8,Crevasse splay,,YPM 160810b,Figure 3 from Plate 111 in Miller (2007),WP 41,,,,,,,7.79,0.891537458
Winthrop,,Crednaria,gabatula,Crednaria gabatula,0.1485,135.57,41.9,Crevasse splay,,YPM 167586,,WP 41,,,,,,,135.57,2.132163596
Winthrop,,Barksdalia,asymmetrica,Barksdalia asymmetrica,0.1188,20.98,72.1,Crevasse splay,,YPM 160909,Figure 2 from Plate 73 in Miller (2007),WP 44,,,,,,,20.98,1.321805484
Winthrop,,Barksdalia,asymmetrica,Barksdalia asymmetrica,0.0736,10.97,64.1,Crevasse splay,,YPM 160883d,Figure 3 from Plate 73 in Miller (2007),WP 44,,,,,,,10.97,1.040206628
Winthrop,,Barksdalia,asymmetrica,Barksdalia asymmetrica,0.1286,34.81,63.2,Crevasse splay,,YPM 160945,Figure 4 from Plate 73 in Miller (2007),WP 44,,,,,,,34.81,1.541704023
Winthrop,,Araliaephyllum,elegans,Araliaephyllum elegans,0.1467,32.13,72,Crevasse splay,,DMNH 18976,Figure 3 from Plate 109 in Miller (2007),WP 49,,,,,,,32.13,1.506910726
Winthrop,,Araliaephyllum,elegans,Araliaephyllum elegans,0.1207,6.37,115.1,Crevasse splay,,YPM 167590,,WP 49,,,,,,,6.37,0.804139432
Winthrop,,Araliaephyllum,apiculatum,Araliaephyllum apiculatum,0.2773,64.96,89.5,Crevasse splay,,DMNH 18973,Figure 1 from Plate 105 in Miller (2007),WP 51,,,,,,,64.96,1.812646016
Winthrop,,Araliaephyllum,apiculatum,Araliaephyllum apiculatum,0.1372,15.63,90.1,Crevasse splay,,DMNH 30061,,WP 51,,,,,,,15.63,1.193958978
Winthrop,,Araliaephyllum,apiculatum,Araliaephyllum apiculatum,0.1056,38.14,52.5,Crevasse splay,,YPM 160918,,WP 51,,,,,,,38.14,1.581380689
Winthrop,,Trochodendroides,girardii,Trochodendroides girardii,0.1149,22.1,68.9,Crevasse splay,,Burke 97292,Figure 1 from Plate 136 in Miller (2007),WP 53,,,,,,,22.1,1.344392274
Winthrop,,Trochodendroides,girardii,Trochodendroides girardii,0.1537,33.46,73.5,Crevasse splay,,Burke 97298,,WP 53,,,,,,,33.46,1.524525937
Winthrop,,Trochodendroides,girardii,Trochodendroides girardii,0.1556,34.63,73.2,Crevasse splay,,YPM 167591b,,WP 53,,,,,,,34.63,1.539452492
Winthrop,,Twispiopsis,reticulata,Twispiopsis reticulata,0.0557,12.62,49.1,Crevasse splay,,Burke 97296,Figure 1 from Plate 72 in Miller (2007),WP 54,,,,,,,12.62,1.101059355
Winthrop,,Twispiopsis,reticulata,Twispiopsis reticulata,0.059,12.09,52.2,Crevasse splay,,Burke 97296,Figure 2 from Plate 72 in Miller (2007),WP 54,,,,,,,12.09,1.082426301
Winthrop,,Twispiopsis,winthropia,Twispiopsis winthropia,0.0292,4.22,45.6,Crevasse splay,,YPM 160825,Figure 3 from Plate 71 in Miller (2007); left leaf,WP 55,,,,,,,4.22,0.625312451
Winthrop,,Twispiopsis,winthropia,Twispiopsis winthropia,0.0553,3.1,83.5,Crevasse splay,,YPM 160825,Figure 3 from Plate 71 in Miller (2007); right leaf,WP 55,,,,,,,3.1,0.491361694
Winthrop,,Boeselia,macrophylla,Boeselia macrophylla,0.2524,40.99,99.3,Crevasse splay,,DMNH 25978,Figure 1 from Plate 91 in Miller (2007),WP 56,,,,,,,40.99,1.612677918
Winthrop,,Boeselia,macrophylla,Boeselia macrophylla,0.1396,40.49,63.5,Crevasse splay,,YPM 167592,,WP 56,,,,,,,40.49,1.607347777
Winthrop,,Sapindopsis,ternata,Sapindopsis ternata,0.0969,18.67,64.6,Crevasse splay,,YPM 160884,Figure 2 from Plate 123 in Miller (2007),WP 59,,,,,,,18.67,1.271144318
Winthrop,,Sapindopsis,ternata,Sapindopsis ternata,0.1165,33.96,59.1,Crevasse splay,,YPM 160834c,Figure 3 from Plate 123 in Miller (2007),WP 59,,,,,,,33.96,1.530967682
Winthrop,,Sapindopsis,ternata,Sapindopsis ternata,0.0846,3.92,105.7,Crevasse splay,,YPM 78371,,WP 59,,,,,,,3.92,0.593286067
Winthrop,,Sapindopsis,ternata,Sapindopsis ternata,0.0833,11.28,69.7,Crevasse splay,,USNM 539699,,WP 59,,,,,,,11.28,1.0523091
Winthrop,,Sapindopsis,ternata,Sapindopsis ternata,0.1193,6.86,110.9,Crevasse splay,,YPM 78314,left leaf on right block,WP 59,,,,,,,6.86,0.836324116
Winthrop,,Sapindopsis,ternata,Sapindopsis ternata,0.1009,7.06,96.5,Crevasse splay,,YPM 78314,left leaf on left block,WP 59,,,,,,,7.06,0.848804701
Winthrop,,Sapindopsis,ternata,Sapindopsis ternata,0.0516,6.11,61.1,Crevasse splay,,USNM 539700,,WP 59,,,,,,,6.11,0.78604121
Winthrop,,Sapindopsis,ternata,Sapindopsis ternata,0.0767,4.83,90.5,Crevasse splay,,YPM 78372,terminal leaflet,WP 59,,,,,,,4.83,0.683947131
Winthrop,,Okanogia,linearis,Okanogia linearis,0.0773,11.38,65.6,Crevasse splay,,YPM 160910a,Figure 1 from Plate 141 in Miller (2007),WP 117,,,,,,,11.38,1.056142262
Winthrop,,Okanogia,linearis,Okanogia linearis,0.0821,8.24,77.7,Crevasse splay,,YPM 160911,Figure 3 from Plate 141 in Miller (2007),WP 117,,,,,,,8.24,0.915927212
Winthrop,Lauraceae,"""Laurus""",teliformis,"""Laurus"" teliformis",0.0649,6.3,72,Crevasse splay,,DMNH 25988,Figure 1 from Plate 78 in Miller (2007),WP 118,,,,,,,6.3,0.799340549
Winthrop,Lauraceae,"""Laurus""",teliformis,"""Laurus"" teliformis",0.0968,7.68,90.6,Crevasse splay,,YPM 16089a,Figure 2 from Plate 78 in Miller (2007),WP 118,,,,,,,7.68,0.88536122
Winthrop,Lauraceae,"""Laurus""",teliformis,"""Laurus"" teliformis",0.0318,5.13,45.1,Crevasse splay,,USNM 539702,Figure 3 from Plate 78 in Miller (2007),WP 118,,,,,,,5.13,0.710117365
Winthrop,Lauraceae,"""Laurus""",teliformis,"""Laurus"" teliformis",0.0503,2.97,79,Crevasse splay,,DMNH 26007,,WP 118,,,,,,,2.97,0.472756449
Winthrop,Lauraceae,"""Laurus""",teliformis,"""Laurus"" teliformis",0.1099,6.67,105.3,Crevasse splay,,YPM 167588B,,WP 118,,,,,,,6.67,0.824125834
Winthrop,,,Dicotylophyllum Sp B, Dicotylophyllum Sp B,0.0723,10.17,65.1,Crevasse splay,,DMNH 26001,Figure 6 from Plate 78 in Miller (2007),WP 119,,,,,,,10.17,1.007320953
Winthrop,,,Dicotylophyllum Sp B, Dicotylophyllum Sp B,0.0823,10.56,70.8,Crevasse splay,,YPM 160896b,Figure 7 from Plate 78 in Miller (2007),WP 119,,,,,,,10.56,1.023663918
Winthrop,,Crednaria,fortenervata,Crednaria fortenervata,0.2395,158.65,56.9,Crevasse splay,,YPM 160811a,Figure 1 from Plate 113 in Miller (2007),WP 142,,,,,,,158.65,2.200440076
Winthrop,,,WP 142, WP 142,0.2484,56.22,87,Crevasse splay,,YPM 160932a,,WP 142,,,,,,,56.22,1.749890841
Winthrop,,,WP 146, WP 146,0.1514,15.82,96.7,Crevasse splay,,DMNH 26012,Figure 1 from Plate 137 in Miller (2007),WP 146,,,,,,,15.82,1.199206479
Winthrop,,Trochodendroides,winthropensis,Trochodendroides winthropensis,0.1327,11.99,97.2,Crevasse splay,,DMNH 30062,,WP 146,,,,,,,11.99,1.078819183
Winthrop,,Trochodendroides,winthropensis,Trochodendroides winthropensis,0.1091,26.54,61.8,Crevasse splay,,DMNH 25970,leaf on left,WP 146,,,,,,,26.54,1.423900919
Winthrop,,Trochodendroides,winthropensis,Trochodendroides winthropensis,0.0868,10.03,75.3,Crevasse splay,,DMNH 25970,leaf on right,WP 146,,,,,,,10.03,1.001300933
Patapsco,Araliaceae,Araliaephyllum,obtusilobum,Araliaephyllum obtusilobum,0.1942,22.8,101.7,Channel,,USNM 3357,IIB (middle),obtusilobum,,Bank near Brooke,,,,,22.8,1.357934847
Patapsco,Araliaceae,Araliaephyllum,obtusilobum,Araliaephyllum obtusilobum,0.1191,29.41,63.5,Channel,,USNM 3361a,IIB (middle),obtusilobum,,Bank near Brooke,,,,,29.41,1.468495025
Patapsco,,Hederaephyllum,crenulatum,Hederaephyllum crenulatum,0.1071,10.87,85.7,Channel,,USNM 539737,IIB (middle),crenulatum,,White House Bluff (USGS locality 572),,,,,10.87,1.036229544
Patapsco,,Hederaephyllum,crenulatum,Hederaephyllum crenulatum,0.1187,17.29,77.6,Channel,,USNM 3418,IIB (middle),crenulatum,,Bank near Brooke,,,,,17.29,1.237794993
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.0485,3.57,71.6,Channel,,USNM 337572,IIB (middle),brevifolia (magnifolia),terminal leaflet,Bank near Brooke,,,,,3.57,0.552668216
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.0418,2.33,75.2,Channel,,USNM 337572,IIB (middle),brevifolia (magnifolia),lateral leaflet,Bank near Brooke,,,,,2.33,0.367355921
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.0534,11.84,48.7,Channel,,USNM 539732,IIB (middle),magnifolia,,Bank near Brooke,,,,,11.84,1.073351702
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.0702,16.99,52.3,Channel,,USNM 3369,IIB (middle),magnifolia,terminal leaflet,Bank near Brooke,,,,,16.99,1.230193379
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.124,13.68,87.8,Channel,,USNM 3369,IIB (middle),magnifolia,left lateral leaflet,Bank near Brooke,,,,,13.68,1.136086097
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.0629,4.4,80.6,Channel,,USNM 539733,IIB (middle),magnifolia,reverse side from labelled specimen,Bank near Brooke,,,,,4.4,0.643452676
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.048,4.35,65.9,Channel,,USNM 3860,IIB (middle),magnifolia,left lateral leaflet,White House Bluff (USGS locality 572),,,,,4.35,0.638489257
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.0312,1.39,73.3,Channel,,USNM 3860,IIB (middle),magnifolia,bottom right lateral leaflet,White House Bluff (USGS locality 572),,,,,1.39,0.1430148
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.0744,7.02,76.7,Channel,,USNM 201915,IIB (middle),magnifolia,,Bank near Brooke,,,,,7.02,0.846337112
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.0951,15.41,68.5,Channel,,USNM 539734A,IIB (middle),magnifolia,right lateral leaflet on left branch,Bank near Brooke,,,,,15.41,1.187802639
Patapsco,Platanaceae,Sapindopsis,magnifolia,Sapindopsis magnifolia,0.0733,5.6,82.6,Channel,,USNM 539734A,IIB (middle),magnifolia,left lateral leaflet on left branch,Bank near Brooke,,,,,5.6,0.748188027
